Time,Brightness_1,Brightness_2,Brightness_3,Brightness_4
2.72,0.4800812677427473,0.7933229525520176,0.4107809337329229,-0.10152233865241556
2.74,0.48829699688872097,0.7473697670639581,0.4505155316070386,0.03687988502113626
2.76,0.4564197634785785,0.8036361970905261,0.3804872397572865,-0.05567772046103414
2.78,0.42683993543167276,0.6430759127701151,0.4275200086115376,-0.09949916802457892
2.8,0.5031546862789185,0.7568940477369495,0.4564897032090016,0.009271328323819716
2.82,0.47498368357540244,0.7978774175716126,0.3958894769809831,-0.037084555609965264
2.84,0.9373710709627971,1.5273183504399697,0.8015673322556154,0.01821913517758844
2.86,0.5664141976474468,0.9459821260536785,0.46259499651671376,0.017596000957382785
2.88,0.39147351883224246,0.6171932882927251,0.3826822534383325,-0.0772828681564306
2.9,0.43045225177459656,0.6078853960297863,0.4299225875823822,-0.10268909003369231
2.92,0.9059965689707781,1.4970483016030585,0.8146199604525179,0.008034068990724563
2.94,0.5646172524542692,1.0493064746610514,0.46708735949962943,-0.09111918322949464
2.96,0.432775482727493,0.8645159310851227,0.30969114629738215,-0.01009561814308313
2.98,0.5287387839672704,0.9082519176322137,0.45096158945221987,-0.07017953399642352
3.0,0.47162063466262794,0.8791047181706517,0.38272972036574515,-0.08305880210778582
3.02,0.552238912372502,0.9717433539926219,0.48401901621184606,-0.041053282045652395
3.04,0.5189511962985307,0.810674726966937,0.47338953747120627,-0.11914477160036085
3.06,0.4434086380468898,0.7163998756289516,0.3696360321229122,-0.06127189142520706
3.08,0.5020809531024213,0.8121162257360766,0.4379859705734077,-0.08906890623438812
3.1,0.5208902502670014,0.8110341068210687,0.47875467938231964,-0.08184992758319254
3.12,0.5058895894813134,0.8049094496036275,0.46585944695095804,-0.1487462172716505
3.14,0.4613025046226369,0.6259946710673034,0.4671753666106042,-0.06374737158714083
3.16,0.5024799638847526,0.7017720563119951,0.4760631170457543,-0.023435334701218835
3.18,0.6252613475016062,1.223166131798763,0.47875467938231964,-0.08095786692308593
3.2,0.5550045884581891,0.9104701207720609,0.48986190244514205,-0.10603084997063661
3.22,0.5189511962985307,0.8948287108523516,0.43041729038080234,-0.015295174465165928
3.24,-1.3555678603349008,-2.6725785345637405,-0.9419225717089148,0.16575053138541307
3.26,-1.4470255660302769,-2.5450878028416923,-1.1610116377836164,-0.014693024613109174
3.28,-1.900857628588767,-3.3599095173453577,-1.601953208754054,0.3235424390977357
3.3,-1.9894471108553944,-3.41860906891489,-1.705756714665199,0.18091708239165882
3.32,-2.0771216826603904,-3.6366163152916897,-1.7096236448364834,0.1307425105866571
3.34,-1.446233135538165,-2.602949413083138,-1.161652768897767,0.20510620111232925
3.36,-1.9912157916128308,-3.4658778675319866,-1.6448963390857045,-0.011906049532598217
3.38,-2.0950716771288,-3.740326626166791,-1.714823335067706,0.08464366115640587
3.4,-2.0252201699131263,-3.5712733024915337,-1.7128104638357229,0.09277176056019698
3.42,-1.9659551092947254,-3.391184176211027,-1.7015702144701095,0.13810007107679212
3.44,-2.0347251177849444,-3.570460248588205,-1.694535794025029,0.05278971067082239
3.46,-1.9610102240012282,-3.533752953806953,-1.5742884347436643,0.09082878938968975
3.48,-1.8651398460677626,-3.280312125683423,-1.603378786916096,0.19758242578188856
3.5,-1.9183981598064292,-3.24682585213165,-1.6672602111686956,0.07311987959445787
3.52,-1.9671723489118733,-3.5098266159157845,-1.6662702655726491,0.11093580136292758
3.54,-1.9384947299029989,-3.422375302681104,-1.598354117262602,0.13684781832239423
3.56,-2.0976289290371994,-3.6294979578037783,-1.7754738863823718,0.05206859754318316
3.58,-1.9186071899067656,-3.4328119674655966,-1.6199497317929854,0.1859961337750633
3.6,-1.8949087895428818,-3.306133044503383,-1.6381122666981582,0.17994537754898943
3.62,-1.9376289290372029,-3.363587348671615,-1.6689894766903137,0.15962492537406092
3.64,-1.9340511115059087,-3.4249239168576366,-1.64288632923666,0.24105368997012988
3.66,0.434338725949317,0.9729363039512577,0.275712696426865,-0.16659088134272793
3.68,0.46636759572388087,0.8570903229183102,0.35446838603775177,-0.022825118066435834
3.7,0.5749251835169105,0.7802220999163012,0.5393082203997324,0.08403396550855291
3.72,0.5355931956335667,1.0724971646233143,0.34878794173195615,-0.026571144920978895
3.74,0.45915391278586526,0.7911943269743063,0.34649692088603956,-0.028524789409459572
3.76,0.989921118627251,1.6868914077295472,0.7839295666416888,0.137549372884763
3.78,0.6012356997837571,1.090866913617873,0.39924130042015804,0.1469274039478421
3.8,0.4935304912526419,0.8244344093459972,0.39544881893164074,-0.00422125752928082
